_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,response_1,response_2,response_3,orig__created_at,orig__unit_id,_updated_at,attribute,response_1_gold,response_1_gold_reason,response_2_gold,response_2_gold_reason,response_3_gold,response_3_gold_reason,scenario
1774210950,6/20/18 1:19,3772006906,6/20/18 1:12,FALSE,neodev,1,43885545,PHL,,,49.145.158.99,Does the apartment you mention allow pets?,What animals are allowed as pet on the apartment?,Are there any restrictions about pets on the apartment?,2018-06-19T22:25:54+00:00,1774001292,2018-06-19T22:25:54+00:00,,,,,,,,Your want to know if an apartment allows pet 
1774210950,6/20/18 1:19,3772007200,6/20/18 1:11,FALSE,elite,1,43949282,VEN,4,Maracay,190.72.38.130,ESTAN PERMITIDAS MASCOTAS?,PUEDO TENER UN PERRO PEQUEÑO?,ES POSIBLE TENER UNA PEQUEÑA AVE EN EL DEPARTAMENTO?,2018-06-19T22:25:54+00:00,1774001292,2018-06-19T22:25:54+00:00,,,,,,,,Your want to know if an apartment allows pet 
1774210950,6/20/18 1:19,3772007565,6/20/18 1:11,FALSE,neodev,1,44007673,VEN,23,Ciudad Ojeda,186.94.254.173,Are pets allowed in the apartment?,in the department are pets prohibited?,Can I have my pet in the apartment?,2018-06-19T22:25:54+00:00,1774001292,2018-06-19T22:25:54+00:00,,,,,,,,Your want to know if an apartment allows pet 
1774210950,6/20/18 1:20,3772010453,6/20/18 1:14,FALSE,clixsense,1,43723043,IDN,30,Bogor,125.166.12.171,It is okay to bring my dog to apartment?,Is there anyplace in apartment that i can put my dog?,Is my cat can stay on apartment ?,2018-06-19T22:25:54+00:00,1774001292,2018-06-19T22:25:54+00:00,,,,,,,,Your want to know if an apartment allows pet 
1774210950,6/20/18 1:24,3772019105,6/20/18 1:13,FALSE,elite,1,44299940,VEN,25,Caracas,200.93.111.74,Is my dog allowed in the apartment?,Can i have pets in the apartment?,Pets are forbidden in the apartment?,2018-06-19T22:25:54+00:00,1774001292,2018-06-19T22:25:54+00:00,,,,,,,,Your want to know if an apartment allows pet 
1774210950,6/20/18 1:35,3772042095,6/20/18 1:32,FALSE,prodege,1,33305451,USA,FL,Lakeland,65.33.83.26,Can I have a pet here?,Are pets allowed?,Can I have pets here?,2018-06-19T22:25:54+00:00,1774001292,2018-06-19T22:25:54+00:00,,,,,,,,Your want to know if an apartment allows pet 
1774210950,6/20/18 1:38,3772048893,6/20/18 1:31,FALSE,elite,1,43990445,VEN,4,Maracay,201.208.26.13,esta permitido tener un perro grande en el departamneto?,estan permitidas pequeñas mascotas como un ave?,podria tener una tortuga en mi departamento?,2018-06-19T22:25:54+00:00,1774001292,2018-06-19T22:25:54+00:00,,,,,,,,Your want to know if an apartment allows pet 
1774210950,6/20/18 1:38,3772049223,6/20/18 1:15,FALSE,neodev,1,44234298,VEN,,,190.75.49.189,I would ask him what rules does the building have regarding the,I could ask the size of the department that I'm about to buy,Could ask for references from the former owners of the department about the neighbors,2018-06-19T22:25:54+00:00,1774001292,2018-06-19T22:25:54+00:00,,,,,,,,Your want to know if an apartment allows pet 
1774210950,6/20/18 1:39,3772049782,6/20/18 1:12,FALSE,neodev,1,44243796,VEN,7,Valencia,190.153.71.72,¿is there allowed to have pets in the apartment?,¿how many pets are allowed in the apartment?,¿what type of pets are allowed in the apartment?,2018-06-19T22:25:54+00:00,1774001292,2018-06-19T22:25:54+00:00,,,,,,,,Your want to know if an apartment allows pet 
1774210950,6/20/18 1:44,3772063550,6/20/18 1:37,FALSE,neodev,1,44259015,VEN,25,Caracas,201.210.180.116,Can I bring a dog?,Are pets allowed?,Pets are prohibited?,2018-06-19T22:25:54+00:00,1774001292,2018-06-19T22:25:54+00:00,,,,,,,,Your want to know if an apartment allows pet 
1774210950,6/20/18 1:46,3772068563,6/20/18 1:46,FALSE,neodev,1,43765666,VEN,26,Catia La Mar,201.243.208.188,None of above,None of above,None of above,2018-06-19T22:25:54+00:00,1774001292,2018-06-19T22:25:54+00:00,,,,,,,,Your want to know if an apartment allows pet 
1774210950,6/20/18 1:48,3772073667,6/20/18 1:41,FALSE,neodev,1,44596592,VEN,,,201.211.106.192,Pets Allowed ?,Do not allow frogs?,Do not allow animals like lions?,2018-06-19T22:25:54+00:00,1774001292,2018-06-19T22:25:54+00:00,,,,,,,,Your want to know if an apartment allows pet 
1774210950,6/20/18 1:51,3772079343,6/20/18 1:42,FALSE,elite,1,44080482,VEN,25,Caracas,186.185.133.115,I can bring my dog ​​with me,I have a cat that is from the family I can enter?,Pets?,2018-06-19T22:25:54+00:00,1774001292,2018-06-19T22:25:54+00:00,,,,,,,,Your want to know if an apartment allows pet 
1774210950,6/20/18 1:54,3772086139,6/20/18 1:45,FALSE,elite,1,44230399,BRA,30,Recife,186.212.137.138,"I want to bring my dog with me, is that aloud?",Can I keep my two cats here?,What is your policy on pets?,2018-06-19T22:25:54+00:00,1774001292,2018-06-19T22:25:54+00:00,,,,,,,,Your want to know if an apartment allows pet 
1774210950,6/20/18 2:08,3772117660,6/20/18 1:46,FALSE,elite,1,39404795,EGY,11,Cairo,41.237.49.9,can i bring pets here?,tell me your policy about keeping or bring pets.,Are pets allowed here?,2018-06-19T22:25:54+00:00,1774001292,2018-06-19T22:25:54+00:00,,,,,,,,Your want to know if an apartment allows pet 
1774210950,6/20/18 2:13,3772127912,6/20/18 2:05,FALSE,elite,1,39253627,VEN,,,190.201.26.15,Can I have pets in my apartment?,Are dogs allowed in this department?,Can I have pets in this department?,2018-06-19T22:25:54+00:00,1774001292,2018-06-19T22:25:54+00:00,,,,,,,,Your want to know if an apartment allows pet 
1774210950,6/20/18 2:15,3772132339,6/20/18 2:01,FALSE,elite,1,44503181,VEN,,,190.39.78.4,Could I bring my cat to live with me?,I have two dogs. Do you have any problems with that?,I love my pets. What solution do you propose?,2018-06-19T22:25:54+00:00,1774001292,2018-06-19T22:25:54+00:00,,,,,,,,Your want to know if an apartment allows pet 
1774210950,6/20/18 2:21,3772144691,6/20/18 2:07,FALSE,elite,1,44602352,VEN,2,Barcelona,201.242.98.132,Can my cat live in the house?,Do you have a problem with accepting pets?,What is your policy to accept pets?,2018-06-19T22:25:54+00:00,1774001292,2018-06-19T22:25:54+00:00,,,,,,,,Your want to know if an apartment allows pet 
1774210950,6/20/18 2:25,3772154941,6/20/18 2:08,FALSE,elite,1,44587536,EGY,,,41.237.54.202,What is your policy on pets?,what the  monthly rent for this apartment?,how many floor in this apartment?,2018-06-19T22:25:54+00:00,1774001292,2018-06-19T22:25:54+00:00,,,,,,,,Your want to know if an apartment allows pet 
1774210950,6/20/18 2:29,3772163409,6/20/18 2:19,FALSE,elite,1,43716648,VEN,25,Caracas,186.167.243.83,what is your animal policy,I can have a dog and a cat here,Pets are allowed in the apartment,2018-06-19T22:25:54+00:00,1774001292,2018-06-19T22:25:54+00:00,,,,,,,,Your want to know if an apartment allows pet 
1774210950,6/20/18 2:32,3772169067,6/20/18 2:18,FALSE,elite,1,44597778,VEN,7,Valencia,200.109.11.1,Do you allow animals in the apartment?,What type of race is allowed in the apartment?,Can the fish stay in the apartment?,2018-06-19T22:25:54+00:00,1774001292,2018-06-19T22:25:54+00:00,,,,,,,,Your want to know if an apartment allows pet 
1774210950,6/20/18 2:32,3772170838,6/20/18 2:19,FALSE,elite,1,44260656,VEN,,,190.74.174.8,Do you allow pets in the building?,Can I have pets in the apartment?,What kind of pets can I have in the apartment?,2018-06-19T22:25:54+00:00,1774001292,2018-06-19T22:25:54+00:00,,,,,,,,Your want to know if an apartment allows pet 
1774210950,6/20/18 2:37,3772181051,6/20/18 2:29,FALSE,neodev,1,44196373,VEN,23,San Francisco,186.94.17.231,Could you tell me whether or not any pets allow,if so what kind,any extra fee for having a pet,2018-06-19T22:25:54+00:00,1774001292,2018-06-19T22:25:54+00:00,,,,,,,,Your want to know if an apartment allows pet 
1774210950,6/20/18 2:49,3772209373,6/20/18 2:48,FALSE,instagc,1,43768731,VEN,7,Valencia,190.202.164.170,to know if an apartment allows pet,to know if an apartment allows pet,to know if an apartment allows pet,2018-06-19T22:25:54+00:00,1774001292,2018-06-19T22:25:54+00:00,,,,,,,,Your want to know if an apartment allows pet 
1774210950,6/20/18 3:18,3772275950,6/20/18 3:12,FALSE,elite,1,44197211,VEN,25,Caracas,186.167.245.181,does it allow pets?,are pets allowed?,can you have a pet?,2018-06-19T22:25:54+00:00,1774001292,2018-06-19T22:25:54+00:00,,,,,,,,Your want to know if an apartment allows pet 
1774210950,6/20/18 3:29,3772301184,6/20/18 3:17,FALSE,neodev,1,44395725,VEN,,,190.39.78.138,Do you accept pets in this apartment?,Can I have a dog in this apartment?,Can I have a cat in this apartment?,2018-06-19T22:25:54+00:00,1774001292,2018-06-19T22:25:54+00:00,,,,,,,,Your want to know if an apartment allows pet 
1774210950,6/20/18 3:51,3772364476,6/20/18 3:44,FALSE,neodev,1,44116795,VEN,6,Puerto Ordaz,190.200.96.134,Is pets allowed?,How's the pet policy for the apartment?,"If I move, can i have pets?",2018-06-19T22:25:54+00:00,1774001292,2018-06-19T22:25:54+00:00,,,,,,,,Your want to know if an apartment allows pet 
1774210951,6/20/18 0:36,3771918744,6/20/18 0:27,FALSE,elite,1,36569740,COL,,,167.0.65.54,What is the term of the lease?,How long is the minimum lease?,How long is the lease term?,2018-06-19T22:25:54+00:00,1774001293,2018-06-19T22:25:54+00:00,,,,,,,,You want to know the duration of the lease term
1774210951,6/20/18 0:37,3771919562,6/20/18 0:34,FALSE,neodev,1,44040207,VEN,25,Caracas,186.167.244.221,I HAVE NO IDEA,I HAVE NO IDEA,I HAVE NO IDEA,2018-06-19T22:25:54+00:00,1774001293,2018-06-19T22:25:54+00:00,,,,,,,,You want to know the duration of the lease term
1774210951,6/20/18 0:47,3771941522,6/20/18 0:34,FALSE,elite,1,38487652,BRA,21,Campos,181.221.88.211,How long takes the lease term?,Would i extend this lease term?,Should i ask for an extend?,2018-06-19T22:25:54+00:00,1774001293,2018-06-19T22:25:54+00:00,,,,,,,,You want to know the duration of the lease term
1774210951,6/20/18 0:49,3771945372,6/20/18 0:31,FALSE,elite,1,34949514,VEN,15,Guarenas,186.14.56.49,How long is the lease?,Amount of lease payments?,What is the lease period?,2018-06-19T22:25:54+00:00,1774001293,2018-06-19T22:25:54+00:00,,,,,,,,You want to know the duration of the lease term
1774210951,6/20/18 0:50,3771948205,6/20/18 0:41,FALSE,elite,1,43329961,VEN,13,Barquisimeto,190.142.82.174,How many years does the lease last?,What is the duration of the lease term?,Which is the duration of the lease term in months?,2018-06-19T22:25:54+00:00,1774001293,2018-06-19T22:25:54+00:00,,,,,,,,You want to know the duration of the lease term
1774210951,6/20/18 0:51,3771950365,6/20/18 0:39,FALSE,neodev,1,44191180,VEN,7,Altamira,190.204.227.229,"Excuse me good afternoon, what is the term of the lease of this department?",Is the lease term for this apartment very short?,the lease of this department is very expensive?,2018-06-19T22:25:54+00:00,1774001293,2018-06-19T22:25:54+00:00,,,,,,,,You want to know the duration of the lease term
1774210951,6/20/18 0:53,3771952395,6/20/18 0:41,FALSE,elite,1,44102178,VEN,25,Caracas,190.73.21.100,how much dur e pazo of the lease,tell me the term of the regrowth,what is the estimated term,2018-06-19T22:25:54+00:00,1774001293,2018-06-19T22:25:54+00:00,,,,,,,,You want to know the duration of the lease term
1774210951,6/20/18 0:54,3771955336,6/20/18 0:29,FALSE,neodev,1,42453053,VEN,25,Caracas,181.17.25.43,tell me the duration of the lease term,is a school near,is pet allowed?,2018-06-19T22:25:54+00:00,1774001293,2018-06-19T22:25:54+00:00,,,,,,,,You want to know the duration of the lease term
1774210951,6/20/18 0:57,3771962088,6/20/18 0:33,FALSE,neodev,1,43807300,EGY,5,Tanta,197.246.229.127,What is the duration of the lease term?,Could you talk me about the duration of the lease term?,How long is the lease term?,2018-06-19T22:25:54+00:00,1774001293,2018-06-19T22:25:54+00:00,,,,,,,,You want to know the duration of the lease term
1774210951,6/20/18 0:58,3771962525,6/20/18 0:55,FALSE,neodev,1,43871002,VEN,4,Maracay,186.92.162.96,What is the duration of the lease?,How long do I have a lease?,How would the lease be?,2018-06-19T22:25:54+00:00,1774001293,2018-06-19T22:25:54+00:00,,,,,,,,You want to know the duration of the lease term
1774210951,6/20/18 1:09,3771984277,6/20/18 1:04,FALSE,neodev,1,42510096,VEN,4,Turmero,190.37.65.201,How long is the apartment being leased?,"I need to rent an apartment for several months, how long is it that you offer?",Do you have a lease on the apartment for some time?,2018-06-19T22:25:54+00:00,1774001293,2018-06-19T22:25:54+00:00,,,,,,,,You want to know the duration of the lease term
1774210951,6/20/18 1:11,3771988946,6/20/18 1:03,FALSE,elite,1,44329066,VEN,25,Caracas,201.208.197.121,tyrturturt,aaaaaaaaaaaaaaaaa,aaaaaaaaaaaaaaaa,2018-06-19T22:25:54+00:00,1774001293,2018-06-19T22:25:54+00:00,,,,,,,,You want to know the duration of the lease term
1774210951,6/20/18 1:11,3771990354,6/20/18 1:02,FALSE,neodev,1,43772050,VEN,,,190.200.57.193,How many days does the lease have?,The term of the lease is long?,How long is the lease?,2018-06-19T22:25:54+00:00,1774001293,2018-06-19T22:25:54+00:00,,,,,,,,You want to know the duration of the lease term
1774210951,6/20/18 1:19,3772006925,6/20/18 1:12,FALSE,neodev,1,43885545,PHL,,,49.145.158.99,How long is the lease term?,How long can I stay in the apartment?,How long can I able to rent the apartment?,2018-06-19T22:25:54+00:00,1774001293,2018-06-19T22:25:54+00:00,,,,,,,,You want to know the duration of the lease term
1774210951,6/20/18 1:19,3772007212,6/20/18 1:11,FALSE,elite,1,43949282,VEN,4,Maracay,190.72.38.130,PUEDO RENTAR EL DEPARTAMENTO POR UN AÑO?,POR  CUANTO TIEMPO MAXIMO PODRIA QUEDARME EN ESTE DEPARTAMENTO?,EL TIEMPO DE ARRENDAMIENTO ES RENOBABLE?,2018-06-19T22:25:54+00:00,1774001293,2018-06-19T22:25:54+00:00,,,,,,,,You want to know the duration of the lease term
1774210951,6/20/18 1:19,3772007557,6/20/18 1:11,FALSE,neodev,1,44007673,VEN,23,Ciudad Ojeda,186.94.254.173,what is the duration of the lease term,how long the lease lasts,what time is the lease,2018-06-19T22:25:54+00:00,1774001293,2018-06-19T22:25:54+00:00,,,,,,,,You want to know the duration of the lease term
1774210951,6/20/18 1:20,3772010446,6/20/18 1:14,FALSE,clixsense,1,43723043,IDN,30,Bogor,125.166.12.171,How much the duration of the lease term ?,Is the duration could be expended?,How much shoulder i pay for that duration ?,2018-06-19T22:25:54+00:00,1774001293,2018-06-19T22:25:54+00:00,,,,,,,,You want to know the duration of the lease term
1774210951,6/20/18 1:24,3772019109,6/20/18 1:13,FALSE,elite,1,44299940,VEN,25,Caracas,200.93.111.74,For how long is the lease term in this apartment?,What is the duration of the rent contract of the apartment?,What is the duration of the lease term in this apartment?,2018-06-19T22:25:54+00:00,1774001293,2018-06-19T22:25:54+00:00,,,,,,,,You want to know the duration of the lease term
1774210951,6/20/18 1:35,3772042092,6/20/18 1:32,FALSE,prodege,1,33305451,USA,FL,Lakeland,65.33.83.26,How long is the lease?,What are the terms of the lease?,How long is this lease?,2018-06-19T22:25:54+00:00,1774001293,2018-06-19T22:25:54+00:00,,,,,,,,You want to know the duration of the lease term
1774210951,6/20/18 1:38,3772048898,6/20/18 1:31,FALSE,elite,1,43990445,VEN,4,Maracay,201.208.26.13,podria rentar el departamento por un año?,una vez vencido el plazo es posible renovar de nuevo?,cual es la estadia maxima disponible para rentar?,2018-06-19T22:25:54+00:00,1774001293,2018-06-19T22:25:54+00:00,,,,,,,,You want to know the duration of the lease term
1774210951,6/20/18 1:38,3772049239,6/20/18 1:15,FALSE,neodev,1,44234298,VEN,,,190.75.49.189,I would ask about the terms for the lease payments,would you tell me if you could negotiate a longer lease plan,"I would tell you to negotiate a cheaper lease, but for a longer term",2018-06-19T22:25:54+00:00,1774001293,2018-06-19T22:25:54+00:00,,,,,,,,You want to know the duration of the lease term
1774210951,6/20/18 1:39,3772049768,6/20/18 1:12,FALSE,neodev,1,44243796,VEN,7,Valencia,190.153.71.72,¿how much last the lease term?,¿how many rooms apartment have?,can i keep my pet in there,2018-06-19T22:25:54+00:00,1774001293,2018-06-19T22:25:54+00:00,,,,,,,,You want to know the duration of the lease term
1774210951,6/20/18 1:44,3772063534,6/20/18 1:37,FALSE,neodev,1,44259015,VEN,25,Caracas,201.210.180.116,What's written in the contract about lease term?,How long is the duration of the lease term?,Can you tell me details of the lease term duration?,2018-06-19T22:25:54+00:00,1774001293,2018-06-19T22:25:54+00:00,,,,,,,,You want to know the duration of the lease term
1774210951,6/20/18 1:46,3772068574,6/20/18 1:46,FALSE,neodev,1,43765666,VEN,26,Catia La Mar,201.243.208.188,None of above,None of above,None of above,2018-06-19T22:25:54+00:00,1774001293,2018-06-19T22:25:54+00:00,,,,,,,,You want to know the duration of the lease term
1774210951,6/20/18 1:48,3772073661,6/20/18 1:41,FALSE,neodev,1,44596592,VEN,,,201.211.106.192,How long is the duration?,Could it be a long or short bore?,What are the term options?,2018-06-19T22:25:54+00:00,1774001293,2018-06-19T22:25:54+00:00,,,,,,,,You want to know the duration of the lease term
1774210951,6/20/18 1:51,3772079374,6/20/18 1:42,FALSE,elite,1,44080482,VEN,25,Caracas,186.185.133.115,How long will the rent?,How long can we make the rental agreement?,"how long, can i stay?",2018-06-19T22:25:54+00:00,1774001293,2018-06-19T22:25:54+00:00,,,,,,,,You want to know the duration of the lease term
1774210951,6/20/18 1:54,3772086141,6/20/18 1:45,FALSE,elite,1,44230399,BRA,30,Recife,186.212.137.138,How's the duration on the lease term?,When the lease term ends?,"I need at least 12 months, how many is in the lease term?",2018-06-19T22:25:54+00:00,1774001293,2018-06-19T22:25:54+00:00,,,,,,,,You want to know the duration of the lease term
1774210951,6/20/18 2:08,3772117646,6/20/18 1:46,FALSE,elite,1,39404795,EGY,11,Cairo,41.237.49.9,for how long lease term will be?,what is the lease term duration?,for how long i allowed to stay here?,2018-06-19T22:25:54+00:00,1774001293,2018-06-19T22:25:54+00:00,,,,,,,,You want to know the duration of the lease term
1774210951,6/20/18 2:13,3772127908,6/20/18 2:05,FALSE,elite,1,39253627,VEN,,,190.201.26.15,How long is the lease term?,What is a lease term?,How often is the lease term paid?,2018-06-19T22:25:54+00:00,1774001293,2018-06-19T22:25:54+00:00,,,,,,,,You want to know the duration of the lease term
1774210951,6/20/18 2:15,3772132326,6/20/18 2:01,FALSE,elite,1,44503181,VEN,,,190.39.78.4,How long is the lease term?,Is it only for one year?,I would like to rent it for two years,2018-06-19T22:25:54+00:00,1774001293,2018-06-19T22:25:54+00:00,,,,,,,,You want to know the duration of the lease term
1774210951,6/20/18 2:21,3772144689,6/20/18 2:07,FALSE,elite,1,44602352,VEN,2,Barcelona,201.242.98.132,how long is the contract renewal?,Can the lease term be extended?,Can a contract be made with a personalized lease term?,2018-06-19T22:25:54+00:00,1774001293,2018-06-19T22:25:54+00:00,,,,,,,,You want to know the duration of the lease term
1774210951,6/20/18 2:25,3772154945,6/20/18 2:08,FALSE,elite,1,44587536,EGY,,,41.237.54.202,how much the duration of the lease term?,how many the duration of the lease term?,what the duration of the lease term?,2018-06-19T22:25:54+00:00,1774001293,2018-06-19T22:25:54+00:00,,,,,,,,You want to know the duration of the lease term
1774210951,6/20/18 2:29,3772163438,6/20/18 2:19,FALSE,elite,1,43716648,VEN,25,Caracas,186.167.243.83,how long does the apartment lease,how long is the lease term,There is a term of duration of lease,2018-06-19T22:25:54+00:00,1774001293,2018-06-19T22:25:54+00:00,,,,,,,,You want to know the duration of the lease term
1774210951,6/20/18 2:32,3772169065,6/20/18 2:18,FALSE,elite,1,44597778,VEN,7,Valencia,200.109.11.1,Is the lease contract and advance payment?,Duration of the lease?,the lease must be 6 months,2018-06-19T22:25:54+00:00,1774001293,2018-06-19T22:25:54+00:00,,,,,,,,You want to know the duration of the lease term
1774210951,6/20/18 2:32,3772170823,6/20/18 2:19,FALSE,elite,1,44260656,VEN,,,190.74.174.8,How long does the lease last?,How much does the lease cost?,Is the lease for one year?,2018-06-19T22:25:54+00:00,1774001293,2018-06-19T22:25:54+00:00,,,,,,,,You want to know the duration of the lease term
1774210951,6/20/18 2:37,3772181049,6/20/18 2:29,FALSE,neodev,1,44196373,VEN,23,San Francisco,186.94.17.231,Period of lease term,conditions on the premises,is tenant responsible on utility bills,2018-06-19T22:25:54+00:00,1774001293,2018-06-19T22:25:54+00:00,,,,,,,,You want to know the duration of the lease term
1774210951,6/20/18 2:49,3772209380,6/20/18 2:48,FALSE,instagc,1,43768731,VEN,7,Valencia,190.202.164.170,want to know the duration of the lease term,want to know the duration of the lease term,want to know the duration of the lease term,2018-06-19T22:25:54+00:00,1774001293,2018-06-19T22:25:54+00:00,,,,,,,,You want to know the duration of the lease term
1774210951,6/20/18 3:18,3772275935,6/20/18 3:12,FALSE,elite,1,44197211,VEN,25,Caracas,186.167.245.181,how long will you rent it?,for how long will you rent it?,how long?,2018-06-19T22:25:54+00:00,1774001293,2018-06-19T22:25:54+00:00,,,,,,,,You want to know the duration of the lease term
1774210951,6/20/18 3:29,3772301180,6/20/18 3:17,FALSE,neodev,1,44395725,VEN,,,190.39.78.138,How long is the lease term?,How long is the period of time in which the lease term is in place?,Is the lease term fixed periodic and indefinite?,2018-06-19T22:25:54+00:00,1774001293,2018-06-19T22:25:54+00:00,,,,,,,,You want to know the duration of the lease term
1774210951,6/20/18 3:51,3772364469,6/20/18 3:44,FALSE,neodev,1,44116795,VEN,6,Puerto Ordaz,190.200.96.134,What's the lease term duration?,What about the lease term duration?,How long is the lease term?,2018-06-19T22:25:54+00:00,1774001293,2018-06-19T22:25:54+00:00,,,,,,,,You want to know the duration of the lease term
1774210952,6/20/18 0:36,3771918742,6/20/18 0:27,FALSE,elite,1,36569740,COL,,,167.0.65.54,How many bedrooms does the apartment have?,What is the number of rooms in the apartment?,How many rooms does the apartment have in total?,2018-06-19T22:25:54+00:00,1774001294,2018-06-19T22:25:54+00:00,,,,,,,,You want to know how many bedrooms the apartment has
1774210952,6/20/18 0:37,3771919558,6/20/18 0:34,FALSE,neodev,1,44040207,VEN,25,Caracas,186.167.244.221,I HAVE NO IDEA,I HAVE NO IDEA,I HAVE NO IDEA,2018-06-19T22:25:54+00:00,1774001294,2018-06-19T22:25:54+00:00,,,,,,,,You want to know how many bedrooms the apartment has
1774210952,6/20/18 0:47,3771941527,6/20/18 0:34,FALSE,elite,1,38487652,BRA,21,Campos,181.221.88.211,How many bedrooms the apartment have?,"I want an apartament with 2 bedrooms, ok?",Does the apartment have suit?,2018-06-19T22:25:54+00:00,1774001294,2018-06-19T22:25:54+00:00,,,,,,,,You want to know how many bedrooms the apartment has
1774210952,6/20/18 0:49,3771945366,6/20/18 0:31,FALSE,elite,1,34949514,VEN,15,Guarenas,186.14.56.49,How many rooms does the apartment have?,Rooms available?,Number of rooms?,2018-06-19T22:25:54+00:00,1774001294,2018-06-19T22:25:54+00:00,,,,,,,,You want to know how many bedrooms the apartment has
